question_id,member_id,question,type,ambiguous
66768,88978,"neither of whom had been to college.. 這裡應該用""whom"" 或是""who""?",9,0
12419,68290, to be on my own 為什麼會翻譯成自己獨立?,13,0
12225,68290,請問met翻譯是什麼,13,0
45546,87982,這裡是不是多一個that呢,10,0
7684,65040,We speak in sound units.  sound units. 如何翻成音調？原因是？,13,0
23219,62816,為什麼不是know who I was?,3,0
88080,73337,請問這句else翻譯成中文代表甚麼和else用法.謝謝,13,0
55831,90629,funding後面可以加for嗎?,9,0
54563,90629,這句impact後面一定要用in嗎?,9,0
50141,90629,我想問who何時會在這樣的情況下使用?還有which ?,5,0
45660,90629,none of that matters. 不了解翻出來的意思,13,0
43225,90629,這邊的take ...off 是要分開看嗎? bring ...up也是?,9,0
41495,90629,"if I tell you that I headed to my office 前一句用tell後一句用head""ed""不是很懂文法的用法 you might want to ask me 中間的want to可以省略嗎?",3,0
40937,90629,If someone were to ask me how I am today 這邊為什麼用were呢? how I am today 可以將I am顛倒嗎? I headed to the office 可以改成 I went to the office嗎?,11,0
39984,90629,"throughout our lives ,的throughout,在這邊是如何翻譯的呢? 查字典感覺對不上",13,0
39205,90629,"And these clothes and toys and stuff... Hey, I had one of these! Maybe somebody would want them. 這裡的would 什麼時候會用到過去式?",3,0
34203,90629,"You are always judged by the way you perform.  judged by the way 這邊的用法不是很懂,翻譯出來的跟實際的不一樣",13,0
80147,12945,為什麼用I've been Molly,1,0
80145,12945,這句為什麼是用who不是what?,5,0
34902,12945,這裡用once you've 是要表達假設氣嗎?,11,0
34599,12945,need 可以用進行式表現?,2,0
33048,12945,這裡可以用 Once they are fully grown嗎?,1,0
30313,12945,這裡的left 是leave嗎?  意思是腳本留下的這段紀錄?,3,0
30311,12945,完全聽不出來原因是在講getaway，是甚麼問題呢?,13,0
30003,12945,為什麼用loveing?,12,0
27909,12945,為什麼這裡用teaching?,12,0
27905,12945,想知道這句的結構with a relationship reflective of the city we were in,5,0
20973,12945,覺得原音的mastered 後面有個of?,9,0
20909,12945,fantasize的用法? 後面加甚麼介係詞?,9,0
6018,12945,可以說 I master in English 嗎? ,9,0
5543,12945,表示一個接一個  是 N. + by +N.? 而 one by one是一對一 ,9,0
4912,12945,And then I come along and I say  為什麼這句不是用過去式?,3,0
4726,12945,as well as 就跟and的地位一樣嗎? 只要是and 都可以用as well as 取代嗎?,6,0
4723,12945, he makes tons of money performing in American movies.  為什麼performing前面不用by，來表示藉著? ,12,0
1220,51951,"say them  as if they mean something.說它們好像它們是有意義的 老師,好:這段的中文翻譯是根據英文來翻的,但是翻譯過來的中文是指什麼?聽不太懂 是不是可以用另一個意思來翻譯能更讓人了解?",13,0
17712,63378,"So we've all been there, really happy after a day skiing a few inches of snow, when your buddy  calls you up from a nearby resort and  brags about his "" amazing day."" 請問 1. ""really happy after a day skiing a few inches of snow""此句，此分句的主詞是we嗎?動詞為何? 2. a day skiing a few inches of snow，""a day skiing""與""a few inches of snow""為什麼沒有介系詞聯接，像是 a day skiing on a few inches of snow?",9,0
23816,66524,老師好，想請問responding與response的用法？講話的時候要怎麼分辨用原形還是用ing？,2,0
65426,72124,"Overlooking the cultural and human capital aspects of expansion is the main reason for failure.  影片好像是聽到 ""ARE"" the main reason for failure.  忽略文化和人資方面的擴張 應是2件事 不是應該用ARE 嗎? 謝謝",13,0
65407,72124, is given to 後面是固定要用Ving嗎? 謝謝,9,0
45625,72124,"假設句型 不是If they don't hire you, you aren't the fit?   或是若是用are 時 是另外一種意思? 謝謝",11,0
64729,96644,"""The Catcher in the Rye"" 請問書名的書寫是除了介係詞小寫外 其他單字都大寫嗎?",9,0
57840,96644, the pulp is pressed by steam-heated rollers and is ready to be made into new paper products 這邊為何是用made into而不是make into,8,0
54731,96644,That way we can see ourselves succeeding. 這邊succeeding是不是有打錯?感覺應該是succeed in ,12,0
53534,96644,What are things that they didn't like? What are things that they would improve?這邊的that they發音 是不是都只有發they這個字? 影片跟老師講解聽起來好像都是這樣 ,13,0
50392,96644,it's never failed you before 不太了解 這裡不是過去的事嗎 怎麼會是用it has,1,0
58301,4163,為何介係詞用的是 with 不是from ? ,9,0
44830,88858,by interpreting the tile as being lighter than it appears  as being這邊的文法可以解釋一下嗎 看不太懂,9,0
39714,88858,"前面這句翻譯為何是 被用來蓋房子呢? 如果去除掉was meant for 剩下LEGO built houses 不是應該是LEGO蓋房子嗎? 加上was meant for不是應該翻成""LEGO本來要蓋房子""這樣嗎?",13,0
36914,88858,improved前面需要加was嗎,3,0
35433,88858,even though的前面一定要加and嗎? 是文法的要求嗎,10,0
32338,88858,這裡可以不要使用現在進行式嗎? it actually descends into ...,2,0
31224,88858,為什麼要使用you'll be speaking in the.... 而不用you will speak in the....,2,0
65826,99238,A compromise was reached that in retrospect satisfied nobody 我看不懂這句的文法，中間的that是怎麼使用的，跟reached有關係嗎？,5,0
81420,100487,"請問the dates you want to  be there 為何要加一個be, 不懂be的用法",6,0
45215,93619,and yet we understand....  yet在這裡的用途和表是的意思是?,10,0
94238,75204,from是什麼詞? behind又是什麼詞? 兩者可以放在一起的道理? ,9,0
93241,75204,"will enable you to survive its vicissitudes，是否少了一個介係詞，如on will enable you to survive ""on""  its vicissitudes",9,0
76129,75204,"為什麼要用過去式(when it ""cam""e to securing...)",3,0
75804,75204,"that is something on which to pride yourself， 可以寫成 that is something which to pride yourself ""on"" 嗎? ",9,0
57503,75204,to establishing...and identifying...後面不是要加原形動詞嗎? ,9,0
35856,75204,"what ""commencement"" meant是否是""what ""commencement"" been meant""的簡寫?",3,0
23164,75204,"為什麼要副詞? 為什麼不說 ""particular"" in English?",9,0
21012,75204, you're trying to speak ... 為什麼要用現在進行式?    ,2,0
27350,83254,Bob is on the phone.課程中文意思是Bob在講電話 但自己看是Bob在電話上  課程會翻Bob在講電話是因為(在電話)線上的意思嗎? 還是說on有什麼文法是正在的意思才這樣翻?,13,0
74608,74088,此處since可以換成before？,1,0
68874,74088,included 可改成including嗎，兩者用法差異為何？,3,0
65900,74088,最後一句可以簡化成stripping away the inessential嗎？去掉of,9,0
2256,50672,"還是6% between them翻譯成 ""所有財產中間的6%"" 跟我剛才問的那個問題 哪個語意比較對呢? 謝謝喔 ",13,0
1987,50672,"在這裡，影片裡的發音，是否應該為 80 percent""s"" of...呢? 我聽到的好像是這樣 那如果文法上沒有那個s 不會有問題嗎? 謝謝喔",13,0
1538,50672,"that when we were there, we were in love 我想問這個子句 它在這裡是當副詞用 修飾there's not a doubt in my mind這個事實、解釋沒有一絲疑惑的原因嗎 謝謝喔",10,0
1528,50672,是否這句話的構句跟 He wasted his life not working. 是一樣的呢? 謝謝喔~ 麻煩您了。,12,0
1527,50672,"我想問這句話為何不是講成 why waste this life not ""love"". 謝謝喔~",12,0
4764,62404,"Especially in business,  you've got to be able to learn how to articulate your message. 這邊為麼要使用完成式？ 還是可以改成 you have  to be.......",1,0
10029,67557,"我知道 by the way 有順便一題的意思,但是在這裡不符合句意 看到中文翻譯,好像是解釋成""由於""的意思,所以by the way也有由於的意思嗎? 想再請問一下,如果可以解釋成""由於"",那by the way跟Duo to 或 because,的用法該怎麼區分呢?",13,0
12130,67981,we are the young lovers our older selves will someday reminisce about. 我們是我們那較年長的自我某一天將會懷念的那年少的戀人  以上的翻譯有點繞口令，不是很清楚意思，請問有其他種翻譯嗎？,13,0
9891,67981,whatever it is we're going to do.  句義分析是：不管我們要做什麼 為什麼最後是翻譯成：任何我們未來要從事的工作的技巧,13,0
41294,87344,Your noble crew are now pointing out the exits為甚麼用現在進行式,2,0
39487,87344,這邊的that是甚麼,5,0
31516,87344,We wanna know what you think about implementing this in your life and business. 和This is a huge stress on your life的on your life和in your life有什麼差別,9,0
30801,87344,I've been Molly from Jobaroo為甚麼不能寫I'm Molly from Jobaroo,1,0
19039,68274,So I'm gonna=這句話開頭我每次都會聽成somebody，確定這句話是對的嗎?,13,0
18738,68274, you get the bonus pot of stock 這裡的bonus 是名詞對吧?bonus後面不需要加連接詞嗎? 還是它是名詞修是名詞呢?,10,0
14577,68274,Then you need to see what I've been looking at. 我想知道這是甚麼時態? 甚麼時間點適合用這個時態呢?,2,0
13953,68274,wooden toys of the finest quality were being made in a little workshop in Billund. 這句話是用甚麼時態? 為什麼要用這個時態呢?,2,0
13226,68274,that's what's gotten me to this place. 1.這句話翻譯我看中文解釋，還是不太了解，他在翻譯甚麼? 2.還有that's what's 是可以放在一起的嗎?在文法上? 3.what's gotten 這句中文翻譯會翻成甚麼?,13,0
12309,68274,"Then I went to look up what ""commencement"" meant 為什麼這句話是用meant?",3,0
10065,57775,"請問為什麼前段的buy是用現在式,而後段的buying要用進行式",2,0
10064,57775,"請問~這句的I'm Melissa Clark from the Dining Section.裡面的from,怎麼聽起來像是在說through呢",13,0
4674,57775,"You've got to train your ear to hear the different musical notes 請問影片中他的 ear 有發音嗎 ,我有聽出他連音 train-your沒聽到ear的音,還是他是 train-your-ear都連在一起?",13,0
4348,57775,You are always judged by the way you perform 請問在這邊judged也算是被動嗎 by the way 這裡的用法和 口語的用法翻譯一樣嗎,13,0
86894,77760,我查字典medial 是中間的 而lateral 是側面的 ，跟你們翻譯的 說是裡面跟外面不同，請問是哪裡的問題 謝謝！,13,0
80069,77760,Known as 的前面是否要加is 或are,5,0
80068,77760,請問這裏是否在known as 要加is 或者are,5,0
76657,77760,不好意思我要問的文法是上上幾句 in the unlikely event of it blowing inside out 想請問這裡是不是it後面要加is ,9,0
76515,77760,我在這頁面卡住 無法下一步 ，系統說我還沒聽片語，但我已經聽了也無法繼續下一步 希望盡快修復，我已經嘗試了更新以及關掉app再開啟,13,0
73947,77760,"If you were bitten, wash the wound thoroughly with soap and water, and seek immediate care from a doctor.  請問這個是if三大用法裡面的哪一個？ 請參考這網址http://tw.blog.voicetube.com/2015/03/02/【秒殺文法】不可不知超實用的if假設語氣 謝謝！",11,0
29165,77760,"請問應該是被動式  ,為何shipped 前面為何不用were  ",8,0
