question_id,member_id,question,type,ambiguous
59101,88244,"請教老師最後一句話 the person who gets the final decision on if you're hired or not. decision ""on""的on ，這個介係詞為什麼放這裡？如果沒有這個on，文法上或是與議會差很多嗎？若要表達關於某事的決定，介係詞可以用 on 或是 about，變成：  a decision on/about something  這裡就是這種運用喔！ if you're hired or not 就是這件 something。",9,0
30766,88244,"影片中的老師它在說器官之前的""the""`, 一開始她念正常的the， 後來發音改成""ZI""(不知道這寫老師能不能理解@@) 以前有學過只要the後面街的單字第一個字母是母音(aeiou)要發ZI 這個概念是不是中文中， 我們說""總統府""，(三聲、三聲、三聲)， 為了""好發音""所以變成""總統府""，(二聲、二聲、三聲)？  如果在講話的時候不小心像影片中的講者發正常的the(後來她自己修正成ZI) 這對於對話中會有影響嗎？ 這是不是只是外國人為了說話發音方便才改成ZI一樣的意思：Ｄ？發音以母音為首的單字碰到定冠詞 the 時，確實要練成類似「哩」的音，這是語音上的規則，至於演變過來的歷史，可能就要讀語言學才會知道囉！  那除了碰到母音為首的單字要念「哩」，有時候要特別強調後面提及的東西時，也會念「哩」。  但口語上常常是想到什麼講什麼，這裡講者算是比較有經驗的，很快發現自己講錯及時修正，但日常生活中的對話則不會那麼留意這種小地方，因此有時候看電影或是看節目常會聽到錯誤的用法，其實不只 the 的發音，有時候現在/過去式、單複數也都會用錯，但大家還是都能溝通。  這樣講當然不是鼓勵您可以用錯的方式，只是如果不小心犯錯的話，其實沒有那麼嚴重，都還是可以理解的！當然學習的時候還是盡量遵守正確的用法，才能確實打好底子唷！",13,0
30536,88244,"請問老師，as well as (和、也) 這跟最常看到的and最大的不同在哪裡呢? A as well as B A and Bas well as 和 and 兩者意思相似，但用法不太一樣，若是前後要連接的詞為名詞或形容詞，兩者確實可以交替使用，例如：  She is clever and beautiful. She is clever as well as beautiful.  He grows flowers and vegetables . He grows flowers as well as vegetables.  但是如果前後是動作的話，and 前後的動作時態需一致，但 as well as 後面則要改成動名詞形式，例如：  He hurt his arm, and broke his leg. He hurt his arm, as well as breaking his leg.  如果前後是不定詞的話，as well as 後面的 to 可以省略，例如：  I have to clean the floors and cook the food. I have to clean the floors as well as cook the food. ",6,0
30298,88244,"yet是""還""的意思  and yet we understand him all the time 然而我們總是了解他  這裡的 ""and yet"" 是""然而""的意思嗎? 不太確定怎麼翻譯呢...您好！這裡的 yet 是連接詞「可是，卻，然而」的意思，類似 but 的用法喔！可以參考 yet 在字典上作為連接詞的用法： https://tw.dictionary.yahoo.com/dictionary?p=yet",13,0
30284,88244,"像是They've是They have的縮寫， 在發音上也只會發""they""的發音。 那我想請問，這在口語的使用上， 我想要表達'They've""的時候，對方聽得懂嗎? 因為只有they的發音， 還是說對方會在腦海中自動補上"" 've ""？  這問題很妙，不過真的苦惱好久呀~""~ (怕詞不達意，實際運用時被誤解)  通常母語人士聽對方說話的時候，不會拘泥在每一個字是什麼，而是聽整體的意思。  因為 ve  的聲音確實不容易發出，我們是怎麼判斷是 they've 呢？很簡單，因為後面是 been told，因為接的是過去分詞，所以可以很明確地判斷這裡是 have been told，而 have 和前面的 they 連在一起成為 they've。  那繼續跟著攻其不背學習，碰到這種狀況時可以多留意，看看上下文，自行做判斷，慢慢累積下來，之後聽到這類連音時就能更快反應出是什麼字囉！",13,0
30276,88244,"請問，在這一句的發音裡面，我重複聽了好多遍， you've got to be able to learn how to articulate your message， how to的中間，是不是有一個""about"" 因為我有聽到一個""b""的聲音， 在練習錄音的時候會一直想要多個about ~""~  還是說因為影片發音太快把聲音連在一起才會好像有""about""的感覺@@這裡是因為 how to 緊接著 articulate，所以好像會有 about 的錯覺，但口說練習的時候還是盡量照著字幕練習喔！因為如果多了 about  的話，句意就不合理、文法也不正確囉。",13,0
9515,59457,end up 後面加on 也是介係詞? 是的，這裡應該這樣看：  ended up 結果變成...變成什麼呢？on this path 在這條道路上，on 是配合 on this path 的。,9,0
9242,59457,went ahead=go ahead 是有繼續的意思嗎?是的，went ahead 是 go ahead 的過去式。,3,0
8576,59457,graduate +ing ?原因是?這裡是現在分詞作為形容詞用，修飾後面的 class。graduating class 就是「畢業班」的意思。如果當形容詞~那graduate我查字典不是也可以當形容詞嗎?是可以的喔！graduating class  和 graduate class 都有人使用，意思是一樣的。,12,0
7680,59457,"在這裡用could 是表示?其實在口語上 could 經常和 can 交替使用，不限於過去式，這裡用 can 也沒問題喔！  另外，在問句中以 could 詢問，口吻會來得比 can 有禮貌一些，例如：  Could you turn off the light, please? 可以請您關燈嗎？",3,0
7556,59457,這裡也是用leg 翻譯成大雞腿?沒錯！是包含棒腿和大腿的整支大雞腿喔！,13,0
7553,59457,可是這裡leg翻譯成大腿耶?因為這裡的 leg 是指整支雞腿，但雞腿又有分為大腿和棒腿的部位，所以這裡才會翻成「大雞腿」。一般我們吃的棒腿則是　drumstick，接下來會學到。  稍早提到的小腿/大腿之分，是用在人體身上的分別。,13,0
7072,59457,bursting 的用法我不清楚耶~先要解釋這裡的 to 偏向字典中 to 作為介係詞的第 5 條解釋： https://tw.dictionary.yahoo.com/dictionary?p=to  因此這裡的 to 後面需加上一個狀態，bursting 即是 burst 的動名詞形式，作為形容詞使用，說明這樣一種快爆炸的狀態。,9,0
6426,59457,老師，這裡的中譯變成我無法弄清to這裡的用法，我自己從英文句子看，是北方的高速氣流南降，好像留了一扇敞開的大門使空氣冷冽了~我覺得這to 有 使 的意思耶?這裡可以這樣理解：  leaving the door wide open 留下一扇敞開的大門，留下這扇門給誰呢？ to chilled air from the north 給來自北方的冷列空氣。  所以這裡是說，為北方的冷列空氣留了一扇敞開的大門。可是如果是這樣，chilled air  chill變成是形容詞是嗎?可是它是chilled 是及物動詞?這裡是 chill 的過去分詞當形容詞用，這是很常見的用法喔！類似用法還有：  boiled 沸騰的 boiled water 沸騰的水  stolen 被偷的 wallet 被偷的錢包,12,0
5225,59457,"這裡的with可以用have 嗎?謝謝老師此處若要改成 have 的話，必須修改一下動詞形式，因為後面這裡省略了主詞 we，所以主動的動詞 have需要改成動名詞形式 having。  類似的用法像是： He went to my home. He brought his girlfriend. 因為兩句主詞一樣，故將後面這句主詞省略，並將原本主動的動詞改為動名詞，並跟前一句合併，就會變成： He went to my home, bringing his girlfriend.謝謝老師~可是我有個疑問是with a huge and growing gap 是在形容受詞 this difference耶?這裡比較不算是修飾，而是補充說明的作用，的確是在說明前面的 difference 沒錯喔！所以老師是說，如果沒有省略主詞的話是 we  see this difference with a ....? 還有with 此處不是動詞是介係詞是嗎?^^ 您之前的問題是，with 能否用 have 取代，文法上可以的，但要變化動詞形式，所以句子會變成： We can also see this difference geographically, having a huge and growing gap between the few rich places versus the majority of the world.  而省略的主詞是跟前面一樣的 we，若要把主詞放回來，就是： We can also see this difference geographically, and we have a huge and growing gap between the few rich places versus the majority of the world.  意思是這樣子的 : )  這裡句中的 with 的確是介係詞沒錯喔！老師，我想我是卡在我認為是主詞we來看受詞(名詞)difference,而我認為with a huge and growing gap....都是補充說明這受詞，所以我沒有想到如果改have需要變成having,因為我想的是 We can also see this difference geographically, and we have a huge and growing gap between the few rich places versus the majority of the world.這裡不是we有差距一直擴大，而是受詞difference不斷擴大...? 了解您的意思了，這裡的 growing gap 是指後面few rich places 以及 the majority of the world 之間的那個差距，可以用來補充說明前面的 difference，也可以是表達現在世界上有這麼的一個鴻溝差距。  其實整體要表達的意思是一樣的，只是深入探究之下會有些許不同之處。 ",9,0
4595,59457,"在這裡，crashed, shattering, being knocked 有不同時態，為什麼後面那二個不能繼續用過去式呢? 謝謝老師這裡是因為後面的子句跟前面主詞一樣，省略主詞後需將原本主動的動詞改為動名詞的用法。這裡原本句子應為： ...he crashed through the window, and he shattered the glassed and was knocked to the ground. 因為前後二句的主詞都是 he，將後面的主詞省略，依照文法原本的動詞要改為動名詞，所以原本的 shattered → shattering；原本的 was → being。  類似的用法像是： He went to my home. He brought his girlfriend. 因為兩句主詞一樣，故將後面這句主詞省略，並將原本主動的動詞改為動名詞，並跟前一句合併，就會變成： He went to my home, bringing his girlfriend.",3,0
